#Time,X,Y,Z
1517803868.1405363,-0.024,-1.0,0.336
1517803868.1471114,-0.012,-0.944,0.244
1517803868.1539292,-0.024,-0.964,0.3
1517803868.1607802,-0.008,-0.98,0.3
1517803868.1671672,-0.024,-0.968,0.296
1517803868.173751,-0.008,-0.932,0.236
1517803868.1804578,-0.016,-0.956,0.288
1517803868.1870458,0.0,-0.948,0.284
1517803868.1938767,0.0,-0.96,0.288
1517803868.2006047,-0.024,-0.96,0.268
1517803868.2072027,-0.028,-0.968,0.308
1517803868.2139516,0.004,-0.976,0.3
1517803868.2207065,-0.008,-0.964,0.272
1517803868.2266874,-0.016,-0.968,0.308
1517803868.2332153,-0.028,-0.964,0.284
1517803868.2400951,-0.02,-0.976,0.3
1517803868.2468832,-0.024,-0.98,0.312
1517803868.253446,-0.012,-0.984,0.316
1517803868.2600179,-0.016,-0.98,0.3
1517803868.2663918,-0.02,-0.972,0.292
1517803868.2729719,-0.024,-0.964,0.288
1517803868.2796876,0.0,-0.98,0.308
1517803868.2864006,-0.064,-0.984,0.316
1517803868.2932525,0.0,-0.972,0.28
1517803868.2996304,-0.012,-0.988,0.336
1517803868.3062913,-0.032,-0.964,0.276
1517803868.3128693,0.008,-0.976,0.296
1517803868.3193393,-0.02,-0.952,0.26
1517803868.3260152,-0.004,-0.952,0.248
1517803868.332669,-0.012,-0.984,0.308
1517803868.339499,-0.004,-0.984,0.312
1517803868.3461008,-0.024,-0.964,0.3
1517803868.3528397,-0.032,-0.964,0.296
1517803868.3594618,-0.028,-0.956,0.28
1517803868.3658745,0.0,-0.976,0.296
1517803868.3720536,-0.016,-0.928,0.236
1517803868.3785994,0.008,-0.976,0.284
1517803868.3852704,-0.012,-0.96,0.288
1517803868.3922124,-0.028,-0.972,0.296
1517803868.3989482,-0.028,-0.952,0.256
1517803868.4055512,-0.036,-0.96,0.28
1517803868.4123151,-0.016,-0.956,0.272
1517803868.4187849,0.004,-0.948,0.264
1517803868.425032,-0.04,-0.96,0.276
1517803868.4304588,-0.06,-0.972,0.296
1517803868.4356837,-0.024,-0.964,0.3
1517803868.4409776,-0.02,-0.964,0.3
1517803868.4461777,-0.012,-0.988,0.316
1517803868.4514375,-0.008,-0.936,0.248
1517803868.4565785,-0.024,-0.944,0.272
1517803868.4632335,-0.036,-0.984,0.316
1517803868.4684525,-0.028,-0.952,0.272
1517803868.4738243,-0.004,-0.944,0.256
1517803868.4793072,-0.024,-0.96,0.28
1517803868.4845872,-0.016,-0.96,0.276
1517803868.489854,-0.008,-0.956,0.272
1517803868.496077,0.004,-0.972,0.292
1517803868.5029578,-0.02,-0.988,0.324
1517803868.5095468,0.008,-0.98,0.292
1517803868.5159237,0.008,-0.98,0.312
1517803868.5226417,-0.012,-0.952,0.268
1517803868.5293355,0.004,-0.972,0.296
1517803868.5359876,-0.004,-0.956,0.272
1517803868.5433104,-0.012,-0.98,0.312
1517803868.5496643,0.004,-0.964,0.288
1517803868.5561693,-0.048,-0.948,0.26
1517803868.562735,-0.008,-0.952,0.268
1517803868.5693772,-0.016,-0.98,0.32
1517803868.5850909,-0.016,-0.972,0.28
1517803868.5993617,-0.02,-0.972,0.284
1517803868.6069505,-0.024,-0.988,0.32
1517803868.6145136,-0.004,-0.948,0.264
1517803868.6216154,-0.012,-0.948,0.256
1517803868.6291583,-0.024,-0.984,0.308
1517803868.6361403,-0.008,-0.972,0.292
1517803868.6515281,-0.02,-0.964,0.292
